gene_id,CAZyme1,CAZyme2,substrate,bacteria,contig_id,gene,depth,Site
k71_225574_13393,GH3,NA,NA,Sodalis,k71_225574,13393,73,S9
k71_225574_13399,GT121,NA,NA,Sodalis,k71_225574,13399,47,S9
k71_225574_13408,GH3,NA,NA,Sodalis,k71_225574,13408,68,S9
k71_225574_13410,CE9,NA,NA,Sodalis,k71_225574,13410,65,S9
k71_225574_13411,GH1,NA,NA,Sodalis,k71_225574,13411,49,S9
k71_225574_13412,GH38,NA,NA,Sodalis,k71_225574,13412,67,S9
k71_225574_13415,GH3,NA,NA,Sodalis,k71_225574,13415,58,S9
k71_225574_13417,GT1,NA,NA,Sodalis,k71_225574,13417,58,S9
k71_225574_13419,GT4,NA,NA,Sodalis,k71_225574,13419,61,S9
k71_225578_13469,GH28,NA,NA,Rosenbergiella,k71_225578,13469,3,S9
k71_226411_16339,GT9,NA,NA,Rosenbergiella,k71_226411,16339,4.7,S9
k71_230992_26277,GH23,NA,NA,Rosenbergiella,k71_230992,26277,4.1,S9
k71_234815_34132,GH72,NA,NA,Sodalis,k71_234815,34132,67,S9
k71_234815_34135,GH47,NA,NA,Sodalis,k71_234815,34135,66,S9
k71_234815_34139,GH23,NA,NA,Sodalis,k71_234815,34139,71,S9
k71_234815_34140,GT4,NA,NA,Sodalis,k71_234815,34140,47,S9
k71_237234_3231,GT2,NA,NA,Rosenbergiella,k71_237234,3231,3.9,S9
k71_237719_3989,GT76,NA,NA,Rosenbergiella,k71_237719,3989,2.8,S9
k71_238652_6570,GT2,NA,NA,Sodalis,k71_238652,6570,72,S9
k71_238652_6575,GH92,NA,NA,Sodalis,k71_238652,6575,67,S9
k71_238652_6577,GH20,NA,NA,Sodalis,k71_238652,6577,52,S9
k71_238652_6582,GH3,NA,NA,Sodalis,k71_238652,6582,67,S9
k71_238652_6589,GH4,NA,NA,Sodalis,k71_238652,6589,70,S9
k71_238652_6591,CBM47,NA,NA,Sodalis,k71_238652,6591,56,S9
k71_238652_6596,GT57,NA,NA,Sodalis,k71_238652,6596,67,S9
k71_238652_6598,GT4,NA,NA,Sodalis,k71_238652,6598,59,S9
k71_238652_6599,GH57,NA,NA,Sodalis,k71_238652,6599,61,S9
k71_238652_6603,GT35,NA,NA,Sodalis,k71_238652,6603,55,S9
k71_238652_6606,CBM20,NA,NA,Sodalis,k71_238652,6606,66,S9
k71_239579_8812,GH24,NA,NA,Sodalis,k71_239579,8812,71,S9
k71_239579_8819,GH88,NA,NA,Sodalis,k71_239579,8819,16,S9
k71_239579_8820,GH88,NA,NA,Sodalis,k71_239579,8820,39,S9
k71_239579_8821,GH88,NA,NA,Sodalis,k71_239579,8821,43,S9
k71_239579_8823,GT4,NA,NA,Sodalis,k71_239579,8823,77,S9
k71_239961_10008,GH47,NA,NA,Erwinia,k71_239961,10008,4.4,S9
k71_240143_10550,GH3,NA,NA,Sodalis,k71_240143,10550,57,S9
k71_240143_10552,GT2,NA,NA,Sodalis,k71_240143,10552,60,S9
k71_241576_14111,PL4_2,NA,NA,Sodalis,k71_241576,14111,51,S9
k71_241576_14112,PL4_2,NA,NA,Sodalis,k71_241576,14112,58,S9
k71_241576_14125,GH105,NA,NA,Sodalis,k71_241576,14125,82,S9
k71_241576_14130,GT49,NA,NA,Sodalis,k71_241576,14130,79,S9
k71_241576_14133,PL9_3,NA,NA,Sodalis,k71_241576,14133,69,S9
k71_241576_14143,GT4,NA,NA,Sodalis,k71_241576,14143,53,S9
k71_241576_14169,CBM50,NA,NA,Sodalis,k71_241576,14169,61,S9
k71_241576_14173,GH23,NA,NA,Sodalis,k71_241576,14173,75,S9
k71_241576_14175,CBM50,NA,NA,Sodalis,k71_241576,14175,72,S9
k71_241576_14195,GT83,NA,NA,Sodalis,k71_241576,14195,77,S9
k71_241576_14223,GT2,NA,NA,Sodalis,k71_241576,14223,56,S9
k71_241576_14230,CBM2,GH18,NA,Sodalis,k71_241576,14230,66,S9
k71_241576_14231,GH73,NA,NA,Sodalis,k71_241576,14231,19,S9
k71_241576_14241,GH73,NA,NA,Sodalis,k71_241576,14241,54,S9
k71_241576_14242,GH73,NA,NA,Sodalis,k71_241576,14242,69,S9
k71_241576_14243,GH73,NA,NA,Sodalis,k71_241576,14243,18,S9
k71_242567_18534,GH115,NA,NA,Sodalis,k71_242567,18534,49,S9
k71_242567_18535,GT4,NA,NA,Sodalis,k71_242567,18535,56,S9
k71_242567_18539,GH38,NA,NA,Sodalis,k71_242567,18539,72,S9
k71_242567_18541,GT35,NA,NA,Sodalis,k71_242567,18541,41,S9
k71_242567_18545,GH32,NA,NA,Sodalis,k71_242567,18545,70,S9
k71_242567_18547,GT51,NA,NA,Sodalis,k71_242567,18547,78,S9
k71_243608_22651,GT30,NA,NA,Erwinia,k71_243608,22651,3.2,S9
k71_243608_22652,GT2,NA,NA,Erwinia,k71_243608,22652,4.3,S9
k71_244296_25358,GH2,NA,NA,Serratia,k71_244296,25358,260,S9
k71_244988_27986,GT121,NA,NA,Sodalis,k71_244988,27986,69,S9
k71_246393_33081,GT2,NA,NA,Enterobacterales,k71_246393,33081,3.3,S9
k71_246860_33923,GT4,NA,NA,Rosenbergiella,k71_246860,33923,3.2,S9
k71_25096_20651,GT111,GT8,NA,Sodalis,k71_25096,20651,76,S9
k71_25096_20654,GH13_19,NA,NA,Sodalis,k71_25096,20654,69,S9
k71_25096_20655,GH13_19,NA,NA,Sodalis,k71_25096,20655,50,S9
k71_25096_20662,GT2,NA,NA,Sodalis,k71_25096,20662,77,S9
k71_25096_20664,GH0,NA,NA,Sodalis,k71_25096,20664,84,S9
k71_25096_20665,GH0,NA,NA,Sodalis,k71_25096,20665,80,S9
k71_25096_20671,GH18,NA,NA,Sodalis,k71_25096,20671,83,S9
k71_25096_20672,GT33,NA,NA,Sodalis,k71_25096,20672,38,S9
k71_25096_20674,GT2,NA,NA,Sodalis,k71_25096,20674,81,S9
k71_25096_20676,GT0,NA,NA,Sodalis,k71_25096,20676,76,S9
k71_25096_20677,GT4,NA,NA,Sodalis,k71_25096,20677,81,S9
k71_25096_20678,GT2,NA,NA,Sodalis,k71_25096,20678,67,S9
k71_25096_20679,GT2,NA,NA,Sodalis,k71_25096,20679,62,S9
k71_25096_20681,GT4,NA,NA,Sodalis,k71_25096,20681,67,S9
k71_25096_20683,GT56,NA,NA,Sodalis,k71_25096,20683,75,S9
k71_25096_20684,GT120,NA,NA,Sodalis,k71_25096,20684,59,S9
k71_25096_20685,GT26,NA,NA,Sodalis,k71_25096,20685,61,S9
k71_254594_7515,GH4,NA,NA,Sodalis,k71_254594,7515,59,S9
k71_254594_7518,GH20,NA,NA,Sodalis,k71_254594,7518,47,S9
k71_254594_7519,CE8,NA,NA,Sodalis,k71_254594,7519,69,S9
k71_25588_21905,GH4,NA,NA,Sodalis,k71_25588,21905,67,S9
k71_25588_21911,GH47,NA,NA,Sodalis,k71_25588,21911,59,S9
k71_25588_21921,GT1,NA,NA,Sodalis,k71_25588,21921,61,S9
k71_256352_11985,GT57,NA,NA,Rosenbergiella,k71_256352,11985,3.4,S9
k71_257946_15116,GT1,NA,NA,Serratia,k71_257946,15116,4.9,S9
k71_263689_24803,GH72,NA,NA,Rosenbergiella,k71_263689,24803,4.9,S9
k71_264187_25632,GT90,NA,NA,Erwinia,k71_264187,25632,4.5,S9
k71_267105_7,GH43,NA,NA,Erwinia,k71_267105,7,3.4,S9
k71_267356_377,GH16,NA,NA,Rosenbergiella,k71_267356,377,2.4,S9
k71_268145_1894,GH18,NA,NA,Erwinia,k71_268145,1894,5.8,S9
k71_269815_7737,GH28,NA,NA,Sodalis,k71_269815,7737,88,S9
k71_269848_7939,GT2,NA,NA,Sodalis,k71_269848,7939,69,S9
k71_269848_7940,GH186,NA,NA,Sodalis,k71_269848,7940,73,S9
k71_269848_7941,GH78,NA,NA,Sodalis,k71_269848,7941,56,S9
k71_269848_7942,GH1,NA,NA,Sodalis,k71_269848,7942,47,S9
k71_269848_7943,GH1,NA,beta-galactan,Sodalis,k71_269848,7943,63,S9
k71_269848_7946,GT9,NA,NA,Sodalis,k71_269848,7946,45,S9
k71_269848_7950,CE1,NA,NA,Sodalis,k71_269848,7950,47,S9
k71_269848_7953,CBM50,NA,NA,Sodalis,k71_269848,7953,60,S9
k71_269848_7955,GT4,NA,NA,Sodalis,k71_269848,7955,57,S9
k71_270118_8327,GH1,NA,NA,Sodalis,k71_270118,8327,48,S9
k71_270118_8328,GH3,NA,NA,Sodalis,k71_270118,8328,61,S9
k71_270118_8334,GT4,NA,NA,Sodalis,k71_270118,8334,50,S9
k71_270118_8335,GT2,NA,NA,Sodalis,k71_270118,8335,55,S9
k71_270118_8341,GT83,NA,NA,Sodalis,k71_270118,8341,64,S9
k71_270118_8342,GT2,NA,NA,Sodalis,k71_270118,8342,64,S9
k71_272077_12775,AA16,NA,NA,Rosenbergiella,k71_272077,12775,4.6,S9
k71_272189_13104,GH24,NA,NA,Sodalis,k71_272189,13104,58,S9
k71_272189_13106,GH27,NA,NA,Sodalis,k71_272189,13106,75,S9
k71_272189_13107,GT66,NA,NA,Sodalis,k71_272189,13107,60,S9
k71_272189_13118,CE3,NA,NA,Sodalis,k71_272189,13118,76,S9
k71_272189_13119,GT13,NA,NA,Sodalis,k71_272189,13119,63,S9
k71_272189_13127,CBM50,NA,NA,Sodalis,k71_272189,13127,75,S9
k71_272189_13133,GT106,NA,NA,Sodalis,k71_272189,13133,62,S9
k71_272189_13134,GH152,NA,NA,Sodalis,k71_272189,13134,71,S9
k71_272189_13144,GH78,NA,NA,Sodalis,k71_272189,13144,72,S9
k71_272189_13153,GT2,GT4,NA,Sodalis,k71_272189,13153,73,S9
k71_272189_13154,GT121,NA,NA,Sodalis,k71_272189,13154,67,S9
k71_272189_13155,GT121,NA,NA,Sodalis,k71_272189,13155,51,S9
k71_272189_13157,GH36,NA,NA,Sodalis,k71_272189,13157,64,S9
k71_272189_13161,GT2,NA,NA,Sodalis,k71_272189,13161,75,S9
k71_272189_13162,CBM43,GH72,NA,Sodalis,k71_272189,13162,73,S9
k71_272189_13163,GT2,NA,NA,Sodalis,k71_272189,13163,68,S9
k71_272189_13170,GT4,NA,NA,Sodalis,k71_272189,13170,65,S9
k71_272189_13172,GH93,NA,NA,Sodalis,k71_272189,13172,77,S9
k71_272189_13179,GT1,NA,NA,Sodalis,k71_272189,13179,73,S9
k71_272189_13181,AA3_2,NA,NA,Sodalis,k71_272189,13181,57,S9
k71_272189_13185,GH9,NA,NA,Sodalis,k71_272189,13185,51,S9
k71_272189_13186,GH16_27,NA,NA,Sodalis,k71_272189,13186,62,S9
k71_272189_13200,GH34,NA,NA,Sodalis,k71_272189,13200,70,S9
k71_272189_13201,GH13_3,NA,NA,Sodalis,k71_272189,13201,77,S9
k71_272189_13208,GH13_48,NA,NA,Sodalis,k71_272189,13208,53,S9
k71_272189_13210,GT2,NA,NA,Sodalis,k71_272189,13210,80,S9
k71_27286_24619,GH5_12,NA,NA,Sodalis,k71_27286,24619,69,S9
k71_27286_24633,GH36,NA,NA,Sodalis,k71_27286,24633,43,S9
k71_27286_24634,GH36,NA,alpha-galactan,Sodalis,k71_27286,24634,71,S9
k71_27286_24635,GH36,NA,NA,Sodalis,k71_27286,24635,32,S9
k71_27286_24636,GH36,NA,NA,Sodalis,k71_27286,24636,52,S9
k71_27286_24637,GH36,NA,NA,Sodalis,k71_27286,24637,43,S9
k71_27286_24643,GH4,NA,NA,Sodalis,k71_27286,24643,51,S9
k71_273116_15344,GH13_22,GT5,NA,Rosenbergiella,k71_273116,15344,3.3,S9
k71_27416_24849,AA6,NA,NA,Sodalis,k71_27416,24849,37,S9
k71_27416_24850,AA6,NA,NA,Sodalis,k71_27416,24850,55,S9
k71_276604_23006,GT2,NA,NA,Erwinia,k71_276604,23006,2.9,S9
k71_278202_26217,GT58,NA,NA,Erwinia,k71_278202,26217,3.5,S9
k71_279140_28919,GH5_1,NA,NA,Sodalis,k71_279140,28919,67,S9
k71_279140_28927,GH13_23,NA,NA,Sodalis,k71_279140,28927,75,S9
k71_281815_33684,GT1,NA,NA,Serratia,k71_281815,33684,5.5,S9
k71_28241_26546,CBM48,NA,NA,Serratia,k71_28241,26546,300,S9
k71_284509_4014,GH23,NA,NA,Arsenophonus,k71_284509,4014,230,S9
k71_284598_4271,CE8,NA,NA,Sodalis,k71_284598,4271,65,S9
k71_284598_4277,GT2,NA,NA,Sodalis,k71_284598,4277,60,S9
k71_284598_4281,CBM91,GH43_11,NA,Sodalis,k71_284598,4281,57,S9
k71_284598_4289,CBM5,NA,NA,Sodalis,k71_284598,4289,68,S9
k71_284598_4290,CBM61,NA,NA,Sodalis,k71_284598,4290,81,S9
k71_284598_4293,CBM50,NA,NA,Sodalis,k71_284598,4293,68,S9
k71_284598_4297,GH13_31,NA,NA,Sodalis,k71_284598,4297,58,S9
k71_284598_4298,GH132,NA,NA,Sodalis,k71_284598,4298,74,S9
k71_284598_4304,GH10,NA,NA,Sodalis,k71_284598,4304,61,S9
k71_284598_4315,GT9,NA,NA,Sodalis,k71_284598,4315,64,S9
k71_285578_7291,GH2,NA,NA,Sodalis,k71_285578,7291,55,S9
k71_285578_7298,GT2,NA,NA,Sodalis,k71_285578,7298,63,S9
k71_285578_7304,GT2,NA,NA,Sodalis,k71_285578,7304,60,S9
k71_285578_7310,GH1,NA,NA,Sodalis,k71_285578,7310,76,S9
k71_285578_7313,PL9_3,NA,NA,Sodalis,k71_285578,7313,67,S9
k71_285578_7334,GH5_12,NA,NA,Sodalis,k71_285578,7334,78,S9
k71_285578_7339,GH76,NA,NA,Sodalis,k71_285578,7339,66,S9
k71_285578_7341,GT2,NA,NA,Sodalis,k71_285578,7341,61,S9
k71_285578_7342,GT2,NA,NA,Sodalis,k71_285578,7342,72,S9
k71_285578_7343,GT2,NA,NA,Sodalis,k71_285578,7343,58,S9
k71_285578_7344,GT2,NA,NA,Sodalis,k71_285578,7344,42,S9
k71_285578_7356,GH23,NA,NA,Sodalis,k71_285578,7356,76,S9
k71_285578_7361,GT2,NA,NA,Sodalis,k71_285578,7361,72,S9
k71_285578_7371,GT2,NA,NA,Sodalis,k71_285578,7371,50,S9
k71_285757_8081,GH23,NA,NA,Pantoea,k71_285757,8081,73,S9
k71_288587_13294,GT4,NA,NA,Rosenbergiella,k71_288587,13294,2.6,S9
k71_288912_13949,GH13_25,GH133,NA,Rosenbergiella,k71_288912,13949,5.4,S9
k71_293326_21336,GH4,NA,NA,Klebsiella,k71_293326,21336,72,S9
k71_294668_25296,GH76,NA,NA,Rahnella,k71_294668,25296,3.9,S9
k71_295132_26153,GH23,NA,NA,Serratia,k71_295132,26153,78,S9
k71_300730_5213,GT15,NA,NA,Erwinia,k71_300730,5213,4.8,S9
k71_300802_5565,GH36,NA,NA,Sodalis,k71_300802,5565,42,S9
k71_300802_5571,GT0,NA,NA,Sodalis,k71_300802,5571,63,S9
k71_300802_5572,GH36,NA,NA,Sodalis,k71_300802,5572,68,S9
k71_300802_5590,GH13_19,NA,NA,Sodalis,k71_300802,5590,57,S9
k71_300802_5591,GH3,NA,NA,Sodalis,k71_300802,5591,59,S9
k71_300802_5592,GH109,NA,NA,Sodalis,k71_300802,5592,68,S9
k71_300802_5596,GT4,NA,NA,Sodalis,k71_300802,5596,64,S9
k71_300922_5859,GT51,NA,NA,Sodalis,k71_300922,5859,56,S9
k71_300922_5862,GT2,NA,NA,Sodalis,k71_300922,5862,23,S9
k71_300922_5863,GT2,NA,NA,Sodalis,k71_300922,5863,77,S9
k71_304038_13259,GT2,NA,NA,Sodalis,k71_304038,13259,86,S9
k71_304038_13261,GH67,NA,NA,Sodalis,k71_304038,13261,110,S9
k71_304038_13262,GH3,NA,NA,Sodalis,k71_304038,13262,87,S9
k71_304038_13267,GT2,NA,NA,Sodalis,k71_304038,13267,88,S9
k71_306807_19672,GH115,NA,NA,Rosenbergiella,k71_306807,19672,3.6,S9
k71_307218_20547,AA6,NA,NA,Sodalis,k71_307218,20547,92,S9
k71_307218_20549,GT2,NA,NA,Sodalis,k71_307218,20549,110,S9
k71_307218_20552,GH24,NA,NA,Sodalis,k71_307218,20552,90,S9
k71_310310_27541,CE4,NA,chitin,Sodalis,k71_310310,27541,57,S9
k71_312522_31479,GT2,NA,NA,Klebsiella,k71_312522,31479,2,S9
k71_31296_32342,GT4,NA,NA,Biostraticola,k71_31296,32342,79,S9
k71_313348_32770,GT1,NA,NA,Erwinia,k71_313348,32770,5.4,S9
k71_313470_32952,GT119,NA,NA,Erwinia,k71_313470,32952,8.3,S9
k71_31352_32413,GT2,NA,NA,Tatumella,k71_31352,32413,5.5,S9
k71_31519_549,GH15,NA,NA,Sodalis,k71_31519,549,72,S9
k71_31519_550,GT20,NA,NA,Sodalis,k71_31519,550,71,S9
k71_31519_560,GT111,GT8,NA,Sodalis,k71_31519,560,61,S9
k71_31519_571,GH188,NA,NA,Sodalis,k71_31519,571,56,S9
k71_31519_573,GT121,NA,NA,Sodalis,k71_31519,573,73,S9
k71_31519_574,GT90,NA,NA,Sodalis,k71_31519,574,71,S9
k71_31519_585,AA5_1,NA,NA,Sodalis,k71_31519,585,71,S9
k71_31519_587,GH81,NA,NA,Sodalis,k71_31519,587,62,S9
k71_31519_591,CE9,NA,NA,Sodalis,k71_31519,591,63,S9
k71_31519_592,GT2,GT4,NA,Sodalis,k71_31519,592,61,S9
k71_31519_594,CBM50,NA,"chitin, peptidoglycan",Sodalis,k71_31519,594,70,S9
k71_31519_596,GT2,NA,NA,Sodalis,k71_31519,596,66,S9
k71_31519_597,GH23,NA,NA,Sodalis,k71_31519,597,47,S9
k71_31519_598,GH23,NA,NA,Sodalis,k71_31519,598,50,S9
k71_31519_602,GT35,NA,NA,Sodalis,k71_31519,602,75,S9
k71_317890_9893,CBM91,GH43_11,NA,Erwinia,k71_317890,9893,3.3,S9
k71_318210_10543,GT1,NA,NA,Rosenbergiella,k71_318210,10543,6.2,S9
k71_32011_1466,GH13_29,NA,NA,Sodalis,k71_32011,1466,65,S9
k71_32011_1477,CE5,NA,NA,Sodalis,k71_32011,1477,67,S9
k71_320172_14635,GT9,NA,NA,Sodalis,k71_320172,14635,64,S9
k71_320172_14636,GT121,NA,NA,Sodalis,k71_320172,14636,70,S9
k71_322069_18446,GH24,NA,NA,Enterobacter,k71_322069,18446,2.6,S9
k71_322908_20695,PL1_1,NA,NA,Sodalis,k71_322908,20695,65,S9
k71_322908_20697,AA3_3,NA,NA,Sodalis,k71_322908,20697,62,S9
k71_322908_20698,GH84,NA,NA,Sodalis,k71_322908,20698,80,S9
k71_322908_20707,GT4,NA,NA,Sodalis,k71_322908,20707,80,S9
k71_322908_20709,GH13_19,NA,NA,Sodalis,k71_322908,20709,65,S9
k71_322908_20710,GH20,NA,NA,Sodalis,k71_322908,20710,85,S9
k71_322908_20716,GH1,NA,NA,Sodalis,k71_322908,20716,76,S9
k71_322908_20717,GT2,NA,NA,Sodalis,k71_322908,20717,67,S9
k71_322908_20722,GT2,NA,NA,Sodalis,k71_322908,20722,62,S9
k71_322908_20727,GH1,NA,NA,Sodalis,k71_322908,20727,61,S9
k71_322908_20728,CE1,NA,NA,Sodalis,k71_322908,20728,71,S9
k71_322908_20734,GH13_40,NA,NA,Sodalis,k71_322908,20734,73,S9
k71_322908_20737,GH38,NA,NA,Sodalis,k71_322908,20737,72,S9
k71_322908_20740,GT2,NA,NA,Sodalis,k71_322908,20740,94,S9
k71_322908_20743,GH28,NA,NA,Sodalis,k71_322908,20743,55,S9
k71_322908_20746,CBM50,NA,NA,Sodalis,k71_322908,20746,58,S9
k71_322908_20748,GH23,NA,NA,Sodalis,k71_322908,20748,82,S9
k71_322908_20749,GH23,NA,NA,Sodalis,k71_322908,20749,63,S9
k71_322908_20751,GT4,NA,NA,Sodalis,k71_322908,20751,67,S9
k71_323446_22569,CBM50,NA,NA,Tatumella,k71_323446,22569,4.2,S9
k71_326125_28511,CBM43,GH72,NA,Erwinia,k71_326125,28511,5.8,S9
k71_328008_32551,GT4,NA,NA,Rosenbergiella,k71_328008,32551,2,S9
k71_328277_33040,GH0,NA,NA,Sodalis,k71_328277,33040,84,S9
k71_328277_33041,GH3,NA,NA,Sodalis,k71_328277,33041,61,S9
k71_328277_33042,GH39,NA,NA,Sodalis,k71_328277,33042,63,S9
k71_328277_33044,GH39,NA,NA,Sodalis,k71_328277,33044,28,S9
k71_328277_33045,GH39,NA,NA,Sodalis,k71_328277,33045,81,S9
k71_328277_33046,GH115,NA,NA,Sodalis,k71_328277,33046,96,S9
k71_328277_33053,GH28,NA,NA,Sodalis,k71_328277,33053,60,S9
k71_328277_33062,CE8,NA,NA,Sodalis,k71_328277,33062,63,S9
k71_334106_12297,GH24,NA,NA,Sodalis,k71_334106,12297,59,S9
k71_335322_14935,GT2,NA,NA,Klebsiella,k71_335322,14935,2.6,S9
k71_336585_17855,GH23,NA,NA,Sodalis,k71_336585,17855,96,S9
k71_336939_19130,GT2,NA,NA,Sodalis,k71_336939,19130,77,S9
k71_336939_19131,GT4,NA,NA,Sodalis,k71_336939,19131,55,S9
k71_336939_19132,GT111,GT8,NA,Sodalis,k71_336939,19132,63,S9
k71_336939_19134,GT4,NA,NA,Sodalis,k71_336939,19134,77,S9
k71_336939_19142,GT2,NA,NA,Sodalis,k71_336939,19142,71,S9
k71_337335_19850,GT2,NA,NA,Erwinia,k71_337335,19850,5.8,S9
k71_337608_20583,CBM50,NA,NA,Sodalis,k71_337608,20583,58,S9
k71_337608_20584,AA10,NA,chitin,Sodalis,k71_337608,20584,78,S9
k71_337608_20587,GT71,NA,NA,Sodalis,k71_337608,20587,78,S9
k71_337608_20588,GT22,NA,NA,Sodalis,k71_337608,20588,84,S9
k71_337608_20589,GH13_3,NA,NA,Sodalis,k71_337608,20589,73,S9
k71_337608_20591,CE8,NA,NA,Sodalis,k71_337608,20591,45,S9
k71_337608_20592,CE8,NA,NA,Sodalis,k71_337608,20592,51,S9
k71_337608_20593,GH37,NA,trehalose,Sodalis,k71_337608,20593,77,S9
k71_337608_20594,GH37,NA,trehalose,Sodalis,k71_337608,20594,71,S9
k71_337608_20601,CBM50,NA,NA,Sodalis,k71_337608,20601,78,S9
k71_337608_20602,GH39,NA,NA,Sodalis,k71_337608,20602,45,S9
k71_337608_20610,GT2,NA,NA,Sodalis,k71_337608,20610,81,S9
k71_337608_20613,GH13_19,NA,NA,Sodalis,k71_337608,20613,68,S9
k71_337608_20614,GH20,NA,NA,Sodalis,k71_337608,20614,78,S9
k71_337608_20618,GH4,NA,NA,Sodalis,k71_337608,20618,58,S9
k71_337608_20625,GT51,NA,NA,Sodalis,k71_337608,20625,76,S9
k71_337608_20626,GT2,NA,NA,Sodalis,k71_337608,20626,83,S9
k71_337608_20642,GH36,NA,NA,Sodalis,k71_337608,20642,70,S9
k71_337608_20644,GH13_19,NA,NA,Sodalis,k71_337608,20644,65,S9
k71_337608_20647,GT2,NA,NA,Sodalis,k71_337608,20647,79,S9
k71_339615_26765,GH23,NA,NA,Sodalis,k71_339615,26765,64,S9
k71_339615_26778,GT2,NA,NA,Sodalis,k71_339615,26778,79,S9
k71_339615_26781,CBM50,NA,NA,Sodalis,k71_339615,26781,68,S9
k71_339615_26784,CE4,NA,NA,Sodalis,k71_339615,26784,70,S9
k71_339615_26792,GT0,GT2,NA,Sodalis,k71_339615,26792,72,S9
k71_339615_26800,GH93,NA,NA,Sodalis,k71_339615,26800,61,S9
k71_339615_26808,GH72,NA,NA,Sodalis,k71_339615,26808,28,S9
k71_339615_26852,CBM50,NA,NA,Sodalis,k71_339615,26852,73,S9
k71_339615_26853,AA2,NA,NA,Sodalis,k71_339615,26853,70,S9
k71_339615_26854,CE11,NA,NA,Sodalis,k71_339615,26854,68,S9
k71_342542_32593,GH65,NA,NA,Sodalis,k71_342542,32593,52,S9
k71_344013_34828,GH13_11,NA,NA,Tatumella,k71_344013,34828,3,S9
k71_346396_1630,GT28,NA,NA,Rosenbergiella,k71_346396,1630,3.5,S9
k71_347420_6227,GH24,NA,NA,Sodalis,k71_347420,6227,40,S9
k71_347420_6228,GH24,NA,NA,Sodalis,k71_347420,6228,89,S9
k71_347420_6229,GH24,NA,NA,Sodalis,k71_347420,6229,67,S9
k71_347420_6234,GH35,NA,NA,Sodalis,k71_347420,6234,91,S9
k71_347420_6253,GH5_1,NA,NA,Sodalis,k71_347420,6253,88,S9
k71_347420_6260,GH16_1,NA,NA,Sodalis,k71_347420,6260,74,S9
k71_347420_6262,AA1,NA,NA,Sodalis,k71_347420,6262,84,S9
k71_348427_9435,GH25,NA,NA,Sodalis,k71_348427,9435,69,S9
k71_348427_9436,GT1,NA,NA,Sodalis,k71_348427,9436,55,S9
k71_348427_9437,GH13_19,NA,NA,Sodalis,k71_348427,9437,38,S9
k71_348427_9445,GH23,NA,peptidoglycan,Sodalis,k71_348427,9445,58,S9
k71_348427_9451,GH0,NA,NA,Sodalis,k71_348427,9451,45,S9
k71_348638_9803,GH43_21,NA,NA,Sodalis,k71_348638,9803,130,S9
k71_348638_9804,GH176,NA,NA,Sodalis,k71_348638,9804,85,S9
k71_348638_9805,GH1,NA,NA,Sodalis,k71_348638,9805,110,S9
k71_348638_9809,CBM91,GH43_11,NA,Sodalis,k71_348638,9809,77,S9
k71_348638_9829,CBM50,NA,NA,Sodalis,k71_348638,9829,110,S9
k71_3491_10791,GH78,NA,NA,Sodalis,k71_3491,10791,48,S9
k71_3491_10796,GT18,NA,NA,Sodalis,k71_3491,10796,61,S9
k71_3491_10798,CE4,NA,NA,Sodalis,k71_3491,10798,63,S9
k71_3491_10810,AA4,NA,NA,Sodalis,k71_3491,10810,56,S9
k71_3491_10811,GH13_31,NA,NA,Sodalis,k71_3491,10811,74,S9
k71_3491_10814,GT15,NA,NA,Sodalis,k71_3491,10814,52,S9
k71_3491_10823,GT62,NA,NA,Sodalis,k71_3491,10823,51,S9
k71_350001_14362,GT2,NA,NA,Erwinia,k71_350001,14362,5.2,S9
k71_351128_17947,GH73,NA,NA,Pantoea,k71_351128,17947,84,S9
k71_351128_17950,GH23,NA,NA,Pantoea,k71_351128,17950,76,S9
k71_355459_29229,CE1,NA,NA,Sodalis,k71_355459,29229,69,S9
k71_356842_32673,GH28,NA,NA,Klebsiella,k71_356842,32673,170,S9
k71_356842_32674,GH12,NA,NA,Klebsiella,k71_356842,32674,61,S9
k71_35702_11929,GH53,NA,NA,Sodalis,k71_35702,11929,58,S9
k71_35702_11931,GH3,NA,NA,Sodalis,k71_35702,11931,75,S9
k71_35702_11933,GH17,NA,NA,Sodalis,k71_35702,11933,70,S9
k71_35702_11945,GH39,NA,NA,Sodalis,k71_35702,11945,64,S9
k71_35702_11952,CE4,NA,NA,Sodalis,k71_35702,11952,79,S9
k71_35702_11953,GT1,NA,NA,Sodalis,k71_35702,11953,76,S9
k71_35702_11960,GT4,NA,NA,Sodalis,k71_35702,11960,72,S9
k71_35702_11962,GH23,NA,peptidoglycan,Sodalis,k71_35702,11962,80,S9
k71_358160_35055,GT81,NA,NA,Sodalis,k71_358160,35055,77,S9
k71_360721_36878,CE7,NA,NA,Rosenbergiella,k71_360721,36878,4,S9
k71_362548_4564,GH24,NA,NA,Sodalis,k71_362548,4564,60,S9
k71_364385_10267,GH103,NA,NA,Sodalis,k71_364385,10267,65,S9
k71_364385_10268,CE4,NA,NA,Sodalis,k71_364385,10268,60,S9
k71_364385_10269,CBM50,NA,NA,Sodalis,k71_364385,10269,60,S9
k71_364385_10270,GT28,NA,NA,Sodalis,k71_364385,10270,45,S9
k71_364385_10274,GT31,NA,NA,Sodalis,k71_364385,10274,77,S9
k71_365061_11741,GT9,NA,NA,Erwinia,k71_365061,11741,4,S9
